Any,Data,Codi_Postal,Sector_Economic,Tram_Horari,Valor
2025,2025-02-05,08016,Serveis,De 12:00:00 a 17:59:59 h,49610
2025,2025-02-05,08016,Serveis,De 18:00:00 a 23:59:59 h,37457
2025,2025-02-05,08016,Serveis,No consta,0
2025,2025-02-05,08017,Indústria,De 00:00:00 a 05:59:59 h,471
2025,2025-02-05,08017,Indústria,De 06:00:00 a 11:59:59 h,865
2025,2025-02-05,08017,Indústria,De 12:00:00 a 17:59:59 h,797
2025,2025-02-05,08017,Indústria,De 18:00:00 a 23:59:59 h,534
2025,2025-02-05,08017,Indústria,No consta,0
2025,2025-02-05,08017,Residencial,De 00:00:00 a 05:59:59 h,30256
2025,2025-02-05,08017,Residencial,De 06:00:00 a 11:59:59 h,49334
2025,2025-02-05,08017,Residencial,De 12:00:00 a 17:59:59 h,47066
2025,2025-02-05,08017,Residencial,De 18:00:00 a 23:59:59 h,47573
2025,2025-02-05,08017,Residencial,No consta,0
2025,2025-02-05,08017,Serveis,De 00:00:00 a 05:59:59 h,35850
2025,2025-02-05,08017,Serveis,De 06:00:00 a 11:59:59 h,74966
2025,2025-02-05,08017,Serveis,De 12:00:00 a 17:59:59 h,76509
2025,2025-02-05,08017,Serveis,De 18:00:00 a 23:59:59 h,59411
2025,2025-02-05,08017,Serveis,No consta,0
2025,2025-02-05,08018,Indústria,De 00:00:00 a 05:59:59 h,2894
2025,2025-02-05,08018,Indústria,De 06:00:00 a 11:59:59 h,9238
2025,2025-02-05,08018,Indústria,De 12:00:00 a 17:59:59 h,7989
2025,2025-02-05,08018,Indústria,De 18:00:00 a 23:59:59 h,3977
2025,2025-02-05,08018,Indústria,No consta,0
2025,2025-02-05,08018,Residencial,De 00:00:00 a 05:59:59 h,33634
2025,2025-02-05,08018,Residencial,De 06:00:00 a 11:59:59 h,57368
2025,2025-02-05,08018,Residencial,De 12:00:00 a 17:59:59 h,59026
2025,2025-02-05,08018,Residencial,De 18:00:00 a 23:59:59 h,60954
2025,2025-02-05,08018,Residencial,No consta,0
2025,2025-02-05,08018,Serveis,De 00:00:00 a 05:59:59 h,45208
2025,2025-02-05,08018,Serveis,De 06:00:00 a 11:59:59 h,93017
2025,2025-02-05,08018,Serveis,De 12:00:00 a 17:59:59 h,98057
2025,2025-02-05,08018,Serveis,De 18:00:00 a 23:59:59 h,69585
2025,2025-02-05,08018,Serveis,No consta,0
2025,2025-02-05,08019,Indústria,De 00:00:00 a 05:59:59 h,619
2025,2025-02-05,08019,Indústria,De 06:00:00 a 11:59:59 h,1891
2025,2025-02-05,08019,Indústria,De 12:00:00 a 17:59:59 h,1661
2025,2025-02-05,08019,Indústria,De 18:00:00 a 23:59:59 h,684
2025,2025-02-05,08019,Indústria,No consta,0
2025,2025-02-05,08019,Residencial,De 00:00:00 a 05:59:59 h,19171
2025,2025-02-05,08019,Residencial,De 06:00:00 a 11:59:59 h,32018
2025,2025-02-05,08019,Residencial,De 12:00:00 a 17:59:59 h,32752
2025,2025-02-05,08019,Residencial,De 18:00:00 a 23:59:59 h,35605
2025,2025-02-05,08019,Residencial,No consta,0
2025,2025-02-05,08019,Serveis,De 00:00:00 a 05:59:59 h,13965
2025,2025-02-05,08019,Serveis,De 06:00:00 a 11:59:59 h,27773
2025,2025-02-05,08019,Serveis,De 12:00:00 a 17:59:59 h,27364
2025,2025-02-05,08019,Serveis,De 18:00:00 a 23:59:59 h,20731
2025,2025-02-05,08019,Serveis,No consta,0
2025,2025-02-05,08020,Indústria,De 00:00:00 a 05:59:59 h,1597
2025,2025-02-05,08020,Indústria,De 06:00:00 a 11:59:59 h,6176
2025,2025-02-05,08020,Indústria,De 12:00:00 a 17:59:59 h,5604
2025,2025-02-05,08020,Indústria,De 18:00:00 a 23:59:59 h,2664
2025,2025-02-05,08020,Indústria,No consta,0
2025,2025-02-05,08020,Residencial,De 00:00:00 a 05:59:59 h,31199
2025,2025-02-05,08020,Residencial,De 06:00:00 a 11:59:59 h,53929
2025,2025-02-05,08020,Residencial,De 12:00:00 a 17:59:59 h,58875
2025,2025-02-05,08020,Residencial,De 18:00:00 a 23:59:59 h,62495
2025,2025-02-05,08020,Residencial,No consta,0
2025,2025-02-05,08020,Serveis,De 00:00:00 a 05:59:59 h,73475
2025,2025-02-05,08020,Serveis,De 06:00:00 a 11:59:59 h,105718
2025,2025-02-05,08020,Serveis,De 12:00:00 a 17:59:59 h,104988
2025,2025-02-05,08020,Serveis,De 18:00:00 a 23:59:59 h,91352
2025,2025-02-05,08020,Serveis,No consta,0
2025,2025-02-05,08021,Indústria,De 00:00:00 a 05:59:59 h,860
2025,2025-02-05,08021,Indústria,De 06:00:00 a 11:59:59 h,2499
2025,2025-02-05,08021,Indústria,De 12:00:00 a 17:59:59 h,2653
2025,2025-02-05,08021,Indústria,De 18:00:00 a 23:59:59 h,1289
2025,2025-02-05,08021,Indústria,No consta,0
2025,2025-02-05,08021,Residencial,De 00:00:00 a 05:59:59 h,31048
2025,2025-02-05,08021,Residencial,De 06:00:00 a 11:59:59 h,58528
2025,2025-02-05,08021,Residencial,De 12:00:00 a 17:59:59 h,59763
2025,2025-02-05,08021,Residencial,De 18:00:00 a 23:59:59 h,56962
2025,2025-02-05,08021,Residencial,No consta,0
2025,2025-02-05,08021,Serveis,De 00:00:00 a 05:59:59 h,21376
2025,2025-02-05,08021,Serveis,De 06:00:00 a 11:59:59 h,50241
2025,2025-02-05,08021,Serveis,De 12:00:00 a 17:59:59 h,56675
2025,2025-02-05,08021,Serveis,De 18:00:00 a 23:59:59 h,36823
2025,2025-02-05,08021,Serveis,No consta,0
2025,2025-02-05,08022,Indústria,De 00:00:00 a 05:59:59 h,1136
2025,2025-02-05,08022,Indústria,De 06:00:00 a 11:59:59 h,1588
2025,2025-02-05,08022,Indústria,De 12:00:00 a 17:59:59 h,1372
2025,2025-02-05,08022,Indústria,De 18:00:00 a 23:59:59 h,1156
2025,2025-02-05,08022,Indústria,No consta,0
2025,2025-02-05,08022,Residencial,De 00:00:00 a 05:59:59 h,17214
2025,2025-02-05,08022,Residencial,De 06:00:00 a 11:59:59 h,30574
2025,2025-02-05,08022,Residencial,De 12:00:00 a 17:59:59 h,31186
2025,2025-02-05,08022,Residencial,De 18:00:00 a 23:59:59 h,30725
2025,2025-02-05,08022,Residencial,No consta,0
2025,2025-02-05,08022,Serveis,De 00:00:00 a 05:59:59 h,19431
2025,2025-02-05,08022,Serveis,De 06:00:00 a 11:59:59 h,41434
2025,2025-02-05,08022,Serveis,De 12:00:00 a 17:59:59 h,44029
2025,2025-02-05,08022,Serveis,De 18:00:00 a 23:59:59 h,31626
2025,2025-02-05,08022,Serveis,No consta,0
2025,2025-02-05,08023,Indústria,De 00:00:00 a 05:59:59 h,172
2025,2025-02-05,08023,Indústria,De 06:00:00 a 11:59:59 h,525
2025,2025-02-05,08023,Indústria,De 12:00:00 a 17:59:59 h,483
2025,2025-02-05,08023,Indústria,De 18:00:00 a 23:59:59 h,232
2025,2025-02-05,08023,Indústria,No consta,0
2025,2025-02-05,08023,Residencial,De 00:00:00 a 05:59:59 h,30150
2025,2025-02-05,08023,Residencial,De 06:00:00 a 11:59:59 h,49956
2025,2025-02-05,08023,Residencial,De 12:00:00 a 17:59:59 h,50393
2025,2025-02-05,08023,Residencial,De 18:00:00 a 23:59:59 h,55294
2025,2025-02-05,08023,Residencial,No consta,0
2025,2025-02-05,08023,Serveis,De 00:00:00 a 05:59:59 h,22069
2025,2025-02-05,08023,Serveis,De 06:00:00 a 11:59:59 h,41640
2025,2025-02-05,08023,Serveis,De 12:00:00 a 17:59:59 h,42303
2025,2025-02-05,08023,Serveis,De 18:00:00 a 23:59:59 h,33155
2025,2025-02-05,08023,Serveis,No consta,0
2025,2025-02-05,08024,Indústria,De 00:00:00 a 05:59:59 h,1480
2025,2025-02-05,08024,Indústria,De 06:00:00 a 11:59:59 h,2311
2025,2025-02-05,08024,Indústria,De 12:00:00 a 17:59:59 h,2527
2025,2025-02-05,08024,Indústria,De 18:00:00 a 23:59:59 h,1820
2025,2025-02-05,08024,Indústria,No consta,0
2025,2025-02-05,08024,Residencial,De 00:00:00 a 05:59:59 h,43226
2025,2025-02-05,08024,Residencial,De 06:00:00 a 11:59:59 h,75835
2025,2025-02-05,08024,Residencial,De 12:00:00 a 17:59:59 h,79188
2025,2025-02-05,08024,Residencial,De 18:00:00 a 23:59:59 h,83827
2025,2025-02-05,08024,Residencial,No consta,0
2025,2025-02-05,08024,Serveis,De 00:00:00 a 05:59:59 h,27839
2025,2025-02-05,08024,Serveis,De 06:00:00 a 11:59:59 h,58293
2025,2025-02-05,08024,Serveis,De 12:00:00 a 17:59:59 h,64935
2025,2025-02-05,08024,Serveis,De 18:00:00 a 23:59:59 h,44114
2025,2025-02-05,08024,Serveis,No consta,0
2025,2025-02-05,08025,Indústria,De 00:00:00 a 05:59:59 h,641
2025,2025-02-05,08025,Indústria,De 06:00:00 a 11:59:59 h,2388
2025,2025-02-05,08025,Indústria,De 12:00:00 a 17:59:59 h,2515
2025,2025-02-05,08025,Indústria,De 18:00:00 a 23:59:59 h,1253
2025,2025-02-05,08025,Indústria,No consta,0
2025,2025-02-05,08025,Residencial,De 00:00:00 a 05:59:59 h,26393
2025,2025-02-05,08025,Residencial,De 06:00:00 a 11:59:59 h,46144
2025,2025-02-05,08025,Residencial,De 12:00:00 a 17:59:59 h,48846
2025,2025-02-05,08025,Residencial,De 18:00:00 a 23:59:59 h,52640
2025,2025-02-05,08025,Residencial,No consta,0
2025,2025-02-05,08025,Serveis,De 00:00:00 a 05:59:59 h,34433
2025,2025-02-05,08025,Serveis,De 06:00:00 a 11:59:59 h,59570
2025,2025-02-05,08025,Serveis,De 12:00:00 a 17:59:59 h,64085
2025,2025-02-05,08025,Serveis,De 18:00:00 a 23:59:59 h,48054
2025,2025-02-05,08025,Serveis,No consta,0
2025,2025-02-05,08026,Indústria,De 00:00:00 a 05:59:59 h,206
2025,2025-02-05,08026,Indústria,De 06:00:00 a 11:59:59 h,639
2025,2025-02-05,08026,Indústria,De 12:00:00 a 17:59:59 h,711
2025,2025-02-05,08026,Indústria,De 18:00:00 a 23:59:59 h,367
2025,2025-02-05,08026,Indústria,No consta,0
2025,2025-02-05,08026,Residencial,De 00:00:00 a 05:59:59 h,21057
2025,2025-02-05,08026,Residencial,De 06:00:00 a 11:59:59 h,35894
2025,2025-02-05,08026,Residencial,De 12:00:00 a 17:59:59 h,38282
2025,2025-02-05,08026,Residencial,De 18:00:00 a 23:59:59 h,42119
2025,2025-02-05,08026,Residencial,No consta,0
2025,2025-02-05,08026,Serveis,De 00:00:00 a 05:59:59 h,14352
2025,2025-02-05,08026,Serveis,De 06:00:00 a 11:59:59 h,29351
2025,2025-02-05,08026,Serveis,De 12:00:00 a 17:59:59 h,30926
2025,2025-02-05,08026,Serveis,De 18:00:00 a 23:59:59 h,22060
2025,2025-02-05,08026,Serveis,No consta,0
2025,2025-02-05,08027,Indústria,De 00:00:00 a 05:59:59 h,182
2025,2025-02-05,08027,Indústria,De 06:00:00 a 11:59:59 h,513
2025,2025-02-05,08027,Indústria,De 12:00:00 a 17:59:59 h,527
2025,2025-02-05,08027,Indústria,De 18:00:00 a 23:59:59 h,290
2025,2025-02-05,08027,Indústria,No consta,0
2025,2025-02-05,08027,Residencial,De 00:00:00 a 05:59:59 h,33585
2025,2025-02-05,08027,Residencial,De 06:00:00 a 11:59:59 h,57240
2025,2025-02-05,08027,Residencial,De 12:00:00 a 17:59:59 h,61674
2025,2025-02-05,08027,Residencial,De 18:00:00 a 23:59:59 h,67738
2025,2025-02-05,08027,Residencial,No consta,0
2025,2025-02-05,08027,Serveis,De 00:00:00 a 05:59:59 h,23521
2025,2025-02-05,08027,Serveis,De 06:00:00 a 11:59:59 h,53690
2025,2025-02-05,08027,Serveis,De 12:00:00 a 17:59:59 h,55647
2025,2025-02-05,08027,Serveis,De 18:00:00 a 23:59:59 h,42874
2025,2025-02-05,08027,Serveis,No consta,0
2025,2025-02-05,08028,Indústria,De 00:00:00 a 05:59:59 h,826
2025,2025-02-05,08028,Indústria,De 06:00:00 a 11:59:59 h,2234
2025,2025-02-05,08028,Indústria,De 12:00:00 a 17:59:59 h,2442
2025,2025-02-05,08028,Indústria,De 18:00:00 a 23:59:59 h,1342
2025,2025-02-05,08028,Indústria,No consta,0
2025,2025-02-05,08028,Residencial,De 00:00:00 a 05:59:59 h,43670
2025,2025-02-05,08028,Residencial,De 06:00:00 a 11:59:59 h,75702
2025,2025-02-05,08028,Residencial,De 12:00:00 a 17:59:59 h,81553
2025,2025-02-05,08028,Residencial,De 18:00:00 a 23:59:59 h,89554
2025,2025-02-05,08028,Residencial,No consta,0
2025,2025-02-05,08028,Serveis,De 00:00:00 a 05:59:59 h,54943
2025,2025-02-05,08028,Serveis,De 06:00:00 a 11:59:59 h,101109
2025,2025-02-05,08028,Serveis,De 12:00:00 a 17:59:59 h,105458
2025,2025-02-05,08028,Serveis,De 18:00:00 a 23:59:59 h,79387
2025,2025-02-05,08028,Serveis,No consta,0
2025,2025-02-05,08029,Indústria,De 00:00:00 a 05:59:59 h,904
2025,2025-02-05,08029,Indústria,De 06:00:00 a 11:59:59 h,3274
2025,2025-02-05,08029,Indústria,De 12:00:00 a 17:59:59 h,3070
2025,2025-02-05,08029,Indústria,De 18:00:00 a 23:59:59 h,1394
2025,2025-02-05,08029,Indústria,No consta,0
2025,2025-02-05,08029,Residencial,De 00:00:00 a 05:59:59 h,44951
2025,2025-02-05,08029,Residencial,De 06:00:00 a 11:59:59 h,82782
2025,2025-02-05,08029,Residencial,De 12:00:00 a 17:59:59 h,85808
2025,2025-02-05,08029,Residencial,De 18:00:00 a 23:59:59 h,86299
2025,2025-02-05,08029,Residencial,No consta,0
2025,2025-02-05,08029,Serveis,De 00:00:00 a 05:59:59 h,46761
2025,2025-02-05,08029,Serveis,De 06:00:00 a 11:59:59 h,105821
2025,2025-02-05,08029,Serveis,De 12:00:00 a 17:59:59 h,114225
2025,2025-02-05,08029,Serveis,De 18:00:00 a 23:59:59 h,76662
2025,2025-02-05,08029,Serveis,No consta,0
2025,2025-02-05,08030,Indústria,De 00:00:00 a 05:59:59 h,39978
2025,2025-02-05,08030,Indústria,De 06:00:00 a 11:59:59 h,61769
2025,2025-02-05,08030,Indústria,De 12:00:00 a 17:59:59 h,57107
2025,2025-02-05,08030,Indústria,De 18:00:00 a 23:59:59 h,46442
2025,2025-02-05,08030,Indústria,No consta,0
2025,2025-02-05,08030,Residencial,De 00:00:00 a 05:59:59 h,46843
2025,2025-02-05,08030,Residencial,De 06:00:00 a 11:59:59 h,80098
2025,2025-02-05,08030,Residencial,De 12:00:00 a 17:59:59 h,86982
2025,2025-02-05,08030,Residencial,De 18:00:00 a 23:59:59 h,95383
2025,2025-02-05,08030,Residencial,No consta,0
2025,2025-02-05,08030,Serveis,De 00:00:00 a 05:59:59 h,76280
2025,2025-02-05,08030,Serveis,De 06:00:00 a 11:59:59 h,164542
2025,2025-02-05,08030,Serveis,De 12:00:00 a 17:59:59 h,168250
2025,2025-02-05,08030,Serveis,De 18:00:00 a 23:59:59 h,144531
2025,2025-02-05,08030,Serveis,No consta,0
2025,2025-02-05,08031,Indústria,De 00:00:00 a 05:59:59 h,279
2025,2025-02-05,08031,Indústria,De 06:00:00 a 11:59:59 h,520
2025,2025-02-05,08031,Indústria,De 12:00:00 a 17:59:59 h,537
2025,2025-02-05,08031,Indústria,De 18:00:00 a 23:59:59 h,386
2025,2025-02-05,08031,Indústria,No consta,0
2025,2025-02-05,08031,Residencial,De 00:00:00 a 05:59:59 h,20985
2025,2025-02-05,08031,Residencial,De 06:00:00 a 11:59:59 h,34062
2025,2025-02-05,08031,Residencial,De 12:00:00 a 17:59:59 h,38458
2025,2025-02-05,08031,Residencial,De 18:00:00 a 23:59:59 h,43475
2025,2025-02-05,08031,Residencial,No consta,0
2025,2025-02-05,08031,Serveis,De 00:00:00 a 05:59:59 h,15778
2025,2025-02-05,08031,Serveis,De 06:00:00 a 11:59:59 h,30050
2025,2025-02-05,08031,Serveis,De 12:00:00 a 17:59:59 h,31021
2025,2025-02-05,08031,Serveis,De 18:00:00 a 23:59:59 h,24739
2025,2025-02-05,08031,Serveis,No consta,0
2025,2025-02-05,08032,Indústria,De 00:00:00 a 05:59:59 h,175
2025,2025-02-05,08032,Indústria,De 06:00:00 a 11:59:59 h,383
2025,2025-02-05,08032,Indústria,De 12:00:00 a 17:59:59 h,412
2025,2025-02-05,08032,Indústria,De 18:00:00 a 23:59:59 h,241
2025,2025-02-05,08032,Indústria,No consta,0
2025,2025-02-05,08032,Residencial,De 00:00:00 a 05:59:59 h,26241
2025,2025-02-05,08032,Residencial,De 06:00:00 a 11:59:59 h,41598
2025,2025-02-05,08032,Residencial,De 12:00:00 a 17:59:59 h,47258
2025,2025-02-05,08032,Residencial,De 18:00:00 a 23:59:59 h,54238
2025,2025-02-05,08032,Residencial,No consta,0
2025,2025-02-05,08032,Serveis,De 00:00:00 a 05:59:59 h,9399
2025,2025-02-05,08032,Serveis,De 06:00:00 a 11:59:59 h,19826
2025,2025-02-05,08032,Serveis,De 12:00:00 a 17:59:59 h,20243
2025,2025-02-05,08032,Serveis,De 18:00:00 a 23:59:59 h,14845
2025,2025-02-05,08032,Serveis,No consta,0
2025,2025-02-05,08033,Indústria,De 00:00:00 a 05:59:59 h,31
2025,2025-02-05,08033,Indústria,De 06:00:00 a 11:59:59 h,113
2025,2025-02-05,08033,Indústria,De 12:00:00 a 17:59:59 h,119
2025,2025-02-05,08033,Indústria,De 18:00:00 a 23:59:59 h,76
2025,2025-02-05,08033,Indústria,No consta,0
2025,2025-02-05,08033,Residencial,De 00:00:00 a 05:59:59 h,13429
2025,2025-02-05,08033,Residencial,De 06:00:00 a 11:59:59 h,20217
2025,2025-02-05,08033,Residencial,De 12:00:00 a 17:59:59 h,23381
2025,2025-02-05,08033,Residencial,De 18:00:00 a 23:59:59 h,26144
2025,2025-02-05,08033,Residencial,No consta,0
2025,2025-02-05,08033,Serveis,De 00:00:00 a 05:59:59 h,9047
2025,2025-02-05,08033,Serveis,De 06:00:00 a 11:59:59 h,14099
2025,2025-02-05,08033,Serveis,De 12:00:00 a 17:59:59 h,12640
2025,2025-02-05,08033,Serveis,De 18:00:00 a 23:59:59 h,11169
2025,2025-02-05,08033,Serveis,No consta,0
2025,2025-02-05,08034,Indústria,De 00:00:00 a 05:59:59 h,350
2025,2025-02-05,08034,Indústria,De 06:00:00 a 11:59:59 h,1131
2025,2025-02-05,08034,Indústria,De 12:00:00 a 17:59:59 h,1103
2025,2025-02-05,08034,Indústria,De 18:00:00 a 23:59:59 h,465
2025,2025-02-05,08034,Indústria,No consta,0
2025,2025-02-05,08034,Residencial,De 00:00:00 a 05:59:59 h,34964
2025,2025-02-05,08034,Residencial,De 06:00:00 a 11:59:59 h,57970
2025,2025-02-05,08034,Residencial,De 12:00:00 a 17:59:59 h,57975
2025,2025-02-05,08034,Residencial,De 18:00:00 a 23:59:59 h,58995
2025,2025-02-05,08034,Residencial,No consta,0
2025,2025-02-05,08034,Serveis,De 00:00:00 a 05:59:59 h,83116
2025,2025-02-05,08034,Serveis,De 06:00:00 a 11:59:59 h,122243
2025,2025-02-05,08034,Serveis,De 12:00:00 a 17:59:59 h,127161
2025,2025-02-05,08034,Serveis,De 18:00:00 a 23:59:59 h,100560
2025,2025-02-05,08034,Serveis,No consta,0
2025,2025-02-05,08035,Indústria,De 00:00:00 a 05:59:59 h,267
2025,2025-02-05,08035,Indústria,De 06:00:00 a 11:59:59 h,978
2025,2025-02-05,08035,Indústria,De 12:00:00 a 17:59:59 h,967
2025,2025-02-05,08035,Indústria,De 18:00:00 a 23:59:59 h,372
2025,2025-02-05,08035,Indústria,No consta,0
2025,2025-02-05,08035,Residencial,De 00:00:00 a 05:59:59 h,25945
2025,2025-02-05,08035,Residencial,De 06:00:00 a 11:59:59 h,40819
2025,2025-02-05,08035,Residencial,De 12:00:00 a 17:59:59 h,44141
2025,2025-02-05,08035,Residencial,De 18:00:00 a 23:59:59 h,49412
2025,2025-02-05,08035,Residencial,No consta,0
2025,2025-02-05,08035,Serveis,De 00:00:00 a 05:59:59 h,48036
2025,2025-02-05,08035,Serveis,De 06:00:00 a 11:59:59 h,86020
2025,2025-02-05,08035,Serveis,De 12:00:00 a 17:59:59 h,91495
2025,2025-02-05,08035,Serveis,De 18:00:00 a 23:59:59 h,76396
2025,2025-02-05,08035,Serveis,No consta,0
2025,2025-02-05,08036,Indústria,De 00:00:00 a 05:59:59 h,1395
2025,2025-02-05,08036,Indústria,De 06:00:00 a 11:59:59 h,3724
2025,2025-02-05,08036,Indústria,De 12:00:00 a 17:59:59 h,4345
2025,2025-02-05,08036,Indústria,De 18:00:00 a 23:59:59 h,2414
2025,2025-02-05,08036,Indústria,No consta,0
2025,2025-02-05,08036,Residencial,De 00:00:00 a 05:59:59 h,27780
2025,2025-02-05,08036,Residencial,De 06:00:00 a 11:59:59 h,54144
2025,2025-02-05,08036,Residencial,De 12:00:00 a 17:59:59 h,57489
2025,2025-02-05,08036,Residencial,De 18:00:00 a 23:59:59 h,48517
2025,2025-02-05,08036,Residencial,No consta,0
2025,2025-02-05,08036,Serveis,De 00:00:00 a 05:59:59 h,83549
2025,2025-02-05,08036,Serveis,De 06:00:00 a 11:59:59 h,175396
2025,2025-02-05,08036,Serveis,De 12:00:00 a 17:59:59 h,196703
2025,2025-02-05,08036,Serveis,De 18:00:00 a 23:59:59 h,138447
2025,2025-02-05,08036,Serveis,No consta,0
2025,2025-02-05,08037,Indústria,De 00:00:00 a 05:59:59 h,98
2025,2025-02-05,08037,Indústria,De 06:00:00 a 11:59:59 h,268
2025,2025-02-05,08037,Indústria,De 12:00:00 a 17:59:59 h,255
2025,2025-02-05,08037,Indústria,De 18:00:00 a 23:59:59 h,110
2025,2025-02-05,08037,Indústria,No consta,0
2025,2025-02-05,08037,Residencial,De 00:00:00 a 05:59:59 h,1815
2025,2025-02-05,08037,Residencial,De 06:00:00 a 11:59:59 h,3665
2025,2025-02-05,08037,Residencial,De 12:00:00 a 17:59:59 h,3854
2025,2025-02-05,08037,Residencial,De 18:00:00 a 23:59:59 h,3324
2025,2025-02-05,08037,Residencial,No consta,0
2025,2025-02-05,08037,Serveis,De 00:00:00 a 05:59:59 h,8561
2025,2025-02-05,08037,Serveis,De 06:00:00 a 11:59:59 h,19512
2025,2025-02-05,08037,Serveis,De 12:00:00 a 17:59:59 h,18182
2025,2025-02-05,08037,Serveis,De 18:00:00 a 23:59:59 h,13812
2025,2025-02-05,08037,Serveis,No consta,0
2025,2025-02-05,08038,Indústria,De 00:00:00 a 05:59:59 h,43956
2025,2025-02-05,08038,Indústria,De 06:00:00 a 11:59:59 h,51221
2025,2025-02-05,08038,Indústria,De 12:00:00 a 17:59:59 h,46248
2025,2025-02-05,08038,Indústria,De 18:00:00 a 23:59:59 h,43628
2025,2025-02-05,08038,Indústria,No consta,0
2025,2025-02-05,08038,Residencial,De 00:00:00 a 05:59:59 h,22936
2025,2025-02-05,08038,Residencial,De 06:00:00 a 11:59:59 h,37341
2025,2025-02-05,08038,Residencial,De 12:00:00 a 17:59:59 h,39241
2025,2025-02-05,08038,Residencial,De 18:00:00 a 23:59:59 h,40889
2025,2025-02-05,08038,Residencial,No consta,0
2025,2025-02-05,08038,Serveis,De 00:00:00 a 05:59:59 h,59331
2025,2025-02-05,08038,Serveis,De 06:00:00 a 11:59:59 h,92025
2025,2025-02-05,08038,Serveis,De 12:00:00 a 17:59:59 h,89296
2025,2025-02-05,08038,Serveis,De 18:00:00 a 23:59:59 h,71947
2025,2025-02-05,08038,Serveis,No consta,0
2025,2025-02-05,08039,Indústria,De 00:00:00 a 05:59:59 h,34676
2025,2025-02-05,08039,Indústria,De 06:00:00 a 11:59:59 h,37342
2025,2025-02-05,08039,Indústria,De 12:00:00 a 17:59:59 h,35393
2025,2025-02-05,08039,Indústria,De 18:00:00 a 23:59:59 h,33567
2025,2025-02-05,08039,Indústria,No consta,0
2025,2025-02-05,08039,Residencial,De 00:00:00 a 05:59:59 h,2383
2025,2025-02-05,08039,Residencial,De 06:00:00 a 11:59:59 h,3391
2025,2025-02-05,08039,Residencial,De 12:00:00 a 17:59:59 h,3339
2025,2025-02-05,08039,Residencial,De 18:00:00 a 23:59:59 h,3212
2025,2025-02-05,08039,Residencial,No consta,0
2025,2025-02-05,08039,Serveis,De 00:00:00 a 05:59:59 h,69232
2025,2025-02-05,08039,Serveis,De 06:00:00 a 11:59:59 h,88174
2025,2025-02-05,08039,Serveis,De 12:00:00 a 17:59:59 h,87182
2025,2025-02-05,08039,Serveis,De 18:00:00 a 23:59:59 h,84543
2025,2025-02-05,08039,Serveis,No consta,0
2025,2025-02-05,08040,Indústria,De 00:00:00 a 05:59:59 h,49291
2025,2025-02-05,08040,Indústria,De 06:00:00 a 11:59:59 h,63581
2025,2025-02-05,08040,Indústria,De 12:00:00 a 17:59:59 h,57390
2025,2025-02-05,08040,Indústria,De 18:00:00 a 23:59:59 h,56868
2025,2025-02-05,08040,Indústria,No consta,0
2025,2025-02-05,08040,Residencial,De 00:00:00 a 05:59:59 h,13699
2025,2025-02-05,08040,Residencial,De 06:00:00 a 11:59:59 h,15055
2025,2025-02-05,08040,Residencial,De 12:00:00 a 17:59:59 h,12657
2025,2025-02-05,08040,Residencial,De 18:00:00 a 23:59:59 h,14300
2025,2025-02-05,08040,Residencial,No consta,0
2025,2025-02-05,08040,Serveis,De 00:00:00 a 05:59:59 h,143456
2025,2025-02-05,08040,Serveis,De 06:00:00 a 11:59:59 h,175236
2025,2025-02-05,08040,Serveis,De 12:00:00 a 17:59:59 h,166496
2025,2025-02-05,08040,Serveis,De 18:00:00 a 23:59:59 h,163255
2025,2025-02-05,08040,Serveis,No consta,0
2025,2025-02-05,08041,Indústria,De 00:00:00 a 05:59:59 h,400
2025,2025-02-05,08041,Indústria,De 06:00:00 a 11:59:59 h,927
2025,2025-02-05,08041,Indústria,De 12:00:00 a 17:59:59 h,800
2025,2025-02-05,08041,Indústria,De 18:00:00 a 23:59:59 h,364
2025,2025-02-05,08041,Indústria,No consta,0
2025,2025-02-05,08041,Residencial,De 00:00:00 a 05:59:59 h,26154
2025,2025-02-05,08041,Residencial,De 06:00:00 a 11:59:59 h,44425
2025,2025-02-05,08041,Residencial,De 12:00:00 a 17:59:59 h,48150
2025,2025-02-05,08041,Residencial,De 18:00:00 a 23:59:59 h,52813
2025,2025-02-05,08041,Residencial,No consta,0
2025,2025-02-05,08041,Serveis,De 00:00:00 a 05:59:59 h,14106
2025,2025-02-05,08041,Serveis,De 06:00:00 a 11:59:59 h,32437
2025,2025-02-05,08041,Serveis,De 12:00:00 a 17:59:59 h,33696
2025,2025-02-05,08041,Serveis,De 18:00:00 a 23:59:59 h,22649
2025,2025-02-05,08041,Serveis,No consta,0
2025,2025-02-05,08042,Indústria,De 00:00:00 a 05:59:59 h,129
2025,2025-02-05,08042,Indústria,De 06:00:00 a 11:59:59 h,355
2025,2025-02-05,08042,Indústria,De 12:00:00 a 17:59:59 h,402
2025,2025-02-05,08042,Indústria,De 18:00:00 a 23:59:59 h,272
2025,2025-02-05,08042,Indústria,No consta,0
2025,2025-02-05,08042,Residencial,De 00:00:00 a 05:59:59 h,17083
2025,2025-02-05,08042,Residencial,De 06:00:00 a 11:59:59 h,27172
2025,2025-02-05,08042,Residencial,De 12:00:00 a 17:59:59 h,32175
2025,2025-02-05,08042,Residencial,De 18:00:00 a 23:59:59 h,35867
2025,2025-02-05,08042,Residencial,No consta,0
2025,2025-02-05,08042,Serveis,De 00:00:00 a 05:59:59 h,6204
